,User_id,Rating
989,-flocDiSHUbPQOzf2mEftQ,5.0
990,mi6raRWQboj29_hGUo01jg,4.0
991,ln-8dqz9uu5TwjVg1vYESg,3.0
992,v8RLnGiWPFXuwnavp-NfSw,3.0
993,yTH3DpJNziMh7Ma2YiGzDw,4.0
994,jTj3U4p3kVmVyCcetjbHIg,4.0
995,nL70HucNYP4RiR_88gqW6A,4.0
996,IJzqykTRzsncdXEkc8vXLg,4.0
997,Suw8tiW7EHWpt7HhuB7SDw,3.0
998,BPkM2rnhMO68Le6Xs-7eVg,3.0
999,LNlJEpd0l3zkpbq2El7ljw,4.0
1000,a8QNaErKMX1GTPfBPaH-bA,3.0
1001,PjYaEnWRFB7uogiAeaXQQA,4.0
1002,vivFH2_uIcOyqel-cHmxLA,5.0
1003,RIGOL8DnNLz-7prhDdP-EA,2.0
1004,E69u6JXfywahzuQf4ng08g,4.0
1005,S4mlwi1IlWFOOKMLw4SDCQ,5.0
1006,RxaqMFylRmftGzihOQTmfg,4.0
1007,FnAcPyXqa9LjKawfdUvAVQ,4.0
1008,-qn-gcolrpS4izQ57v5Tog,4.0
1009,aSUmRlQxraEBVRnhpx9l9w,3.0
1010,a5QS6g30nM4q2XFGP6Po9g,3.0
1011,kS1MQHYwIfD0462PE61IBw,4.0
1012,0gYLcORDT6iqxSr8rhHysA,3.0
1013,C_WBA2dlJlqsAwA-WNFcmQ,3.0
1014,fAMDOWqqOwZ35fy-l47xHg,5.0
1015,ocv3RMJZFScAMHmudpqWpQ,1.0
1016,sBswn4u5KkmMyWVCV8mTrA,3.0
1017,c4mkYDTjJc-_lOM32YaPPQ,2.0
1018,gCqWkeiZDbLSckzL5E0Ucg,4.0
1019,OzU3uTiW1cq22iEEy8_TVg,4.0
1020,WzTapC3mZGEcX7Umvy7KtQ,4.0
1021,MEbMAASxW0dTWDMSII-y5g,4.0
1022,8fgiuFMuN5yfoALzts-K7w,3.0
1023,PHcEuhDsby3rWbW_peHpbA,3.0
1024,ln-8dqz9uu5TwjVg1vYESg,4.0
1025,DhOSuTlWNnlzoF0QxstVZg,3.0
1026,qrzo6epsAUau7pC-EWSPKA,5.0
1027,dy4zIURw-MdSu3HyxhlhzA,2.0
1028,L9N3kmIRwf0acuynQ-xxMA,3.0
1029,FAArGkbd6l3t73uR-jfw_Q,1.0
1030,aSUmRlQxraEBVRnhpx9l9w,4.0
1031,sfXELG2SCfb8B7Ay5LmY7g,4.0
1032,Wxd-EKF2Z4RHZUmwQ6Eeew,4.0
1033,VPHb-zShxXPczcgbpuF1SQ,3.0
1034,T6jCRh9Qi6bzAp-TG2Duvw,3.0
1035,GqzoKYXv6F1O85bhywyoSA,4.0
1036,i-DWCn1Xk5-exHi0mBDO1g,3.0
1037,73DZUFYAXuycbJ_eEAox1Q,3.0
1038,fnBKAsc0bP_HZaFC7AOBIA,4.0
1039,Pp4doAlCjxOxemlkTc7ERQ,4.0
1040,J_2HkIwv3vTF5CjsSIkKRQ,3.0
1041,hOPhxpCvB2bKjRoMG16OCw,5.0
1042,-PcOYMpcQKw4uvTLoy-ljA,5.0
1043,LTFb-ij3TDTo_pDZYmUPxQ,3.0
1044,Me_toy60w_5RuAPgr1FVOw,4.0
1045,o-t-i7nbT5N_cmkCXs5oDQ,2.0
1046,-qn-gcolrpS4izQ57v5Tog,4.0
1047,2Sglga1mooQwZDjlwXZQLQ,3.0
1048,ocv3RMJZFScAMHmudpqWpQ,2.0
1049,PjYaEnWRFB7uogiAeaXQQA,4.0
1050,C9ijJDnBaaWNQD5tLcNBFQ,3.0
1051,3UoKCzIl-MD4uHeBEXNhaQ,5.0
1052,uT_J1dCJ3KQ6L_iZy0_UjA,5.0
1053,02T2bOjxwZpAxRhqSI1Z2w,3.0
1054,n2pcptllE-qv7J-9SXhzEw,4.0
1055,Ysk7wZUNn3AEo-YLsZruLA,5.0
1056,Suw8tiW7EHWpt7HhuB7SDw,4.0
1057,WZYjAsWPzXet90BgKN_1rg,2.0
1058,T7UOTXOsi6ZdJkzy8czTMw,4.0
1059,bn6wJVt32gadogoWy_fhBw,3.0
1060,eMAmkqtFhhqkzTWKcsARSw,4.0
1061,xVndjy6wsAxGlOxPjBbZxw,4.0
1062,2fN8mN7uUjOw-QqtcgYqXQ,3.0
1063,ZBfRSs6u0RdOrX4TkIo8hQ,3.0
1064,sBswn4u5KkmMyWVCV8mTrA,3.0
1065,2Fq9lchdhSj3PWSFLxI2yg,4.0
1066,_7DXxuBLD_1cAq92cgK_mg,2.0
1067,ckMFtaljrmXWaSiQqk9ZWA,5.0
1068,nYky7MEpPC32VMha8C_VtA,4.0
1069,Ziz1dBhYulEfv98sPj9NIw,3.0
1070,48LWi9T8RM4AnsSKFNwTSQ,4.0
1071,aKAGlmoKsgnQ8Avh86-SOg,3.0
1072,XU-UJBfgpGVR0ycVeQGtQA,2.0
1073,ybnJoXphDsVeg299y5A3hQ,3.0
1074,8Xuns4n5Vd9ll_OenHRmRA,3.0
1075,SC2HZlY3V7XdwfZ4s4_z8A,4.0
1076,c4mkYDTjJc-_lOM32YaPPQ,4.0
1077,Wxd-EKF2Z4RHZUmwQ6Eeew,4.0
1078,OIz8dTBZx9oXUfnPFYgVbQ,5.0
1079,wEqETrWwpsujK2r8ZueOFw,5.0
1080,vivFH2_uIcOyqel-cHmxLA,3.0
1081,ln-8dqz9uu5TwjVg1vYESg,4.0
1082,ZBBlQj92l65SyjC6YzEH_g,2.0
1083,Frfw2iHeAFfsWPTZBj6yvg,3.0
1084,Wbwv4at33RscYwinLrxA4A,4.0
1085,I0XJHy5POI8wFzP5lVXRgw,4.0
1086,NOUfyJW-BAo_-Cbfo8edww,4.0
1087,NnL6HUNY9ckb9mSbTGkjOg,3.0
1088,d-mSKmb0c09vIdWJmEnggQ,4.0
1089,v8RLnGiWPFXuwnavp-NfSw,3.0
1090,KxPe0dskXh3y_Ai7OvMrmg,5.0
1091,60keUBOnuNHy4jHqqqEwTw,3.0
1092,mi6raRWQboj29_hGUo01jg,4.0
1093,_WBym43zxMEVxqf9aWuezQ,5.0
1094,vk6ItYMwuav2lJ_OM00FHA,4.0
1095,TXTg2Q1mnf_kbewJs2XhPA,5.0
1096,vko6eWqlhiZwMHLb-786dQ,4.0
1097,dviPtjXu-AzbefzWExaxGA,4.0
1098,RIGOL8DnNLz-7prhDdP-EA,3.0
1099,73DZUFYAXuycbJ_eEAox1Q,3.0
1100,QlFMn3xECbC-vxe_rGSlsg,3.0
1101,IE5uZ99T0xIgOm3tfPmsUg,5.0
1102,6iaunnYnVj3HrCx92YdaFA,3.0
1103,-GSgKKwWi9mcEWDgKeuaqA,4.0
1104,viaNzWKM_Itfx8vMUWe_Bg,3.0
1105,ln-8dqz9uu5TwjVg1vYESg,3.0
1106,oPhEWzf66hsHbzKEq2Ok6g,5.0
1107,z14ezmDNQDqdE8MXcygyeA,1.0
1108,ybkYMP-SjJB8Sn-bnbYluQ,3.0
1109,xVndjy6wsAxGlOxPjBbZxw,4.0
1110,WWnhqRnWWjutMqh-2SzEuQ,5.0
1111,-s04aRndwvhmTrsqWsoKfA,3.0
1112,-kXJlkBaFc7NxKCVf4CgJg,3.0
1113,o-t-i7nbT5N_cmkCXs5oDQ,4.0
1114,qrzo6epsAUau7pC-EWSPKA,4.0
1115,TrJPdBIh-eWapTbZb0EH9w,3.0
1116,-1J99GAWYAbK7sbZcVEgxQ,5.0
1117,ygh1FAM5zmfWFeKsV6wJRg,4.0
1118,L9N3kmIRwf0acuynQ-xxMA,4.0
1119,uv3XzRc6rT6r_Xd-7aRIzA,3.0
1120,w1hbc2RJychGWMWg493DXw,4.0
1121,pXzlKFMlQ6ILLrvM2y8qWQ,5.0
1122,48LWi9T8RM4AnsSKFNwTSQ,3.0
1123,sBswn4u5KkmMyWVCV8mTrA,4.0
1124,FAArGkbd6l3t73uR-jfw_Q,2.0
1125,CQCh95OCKPgI3u0q9ijTOQ,4.0
1126,vZljzeao1gleetOhC9BvaA,4.0
1127,E1l86Ae049v1xDVrA609bQ,4.0
1128,PjYaEnWRFB7uogiAeaXQQA,1.0
1129,bn6wJVt32gadogoWy_fhBw,2.0
1130,xxxZeLMgNLI7LwgMRfNZKw,1.0
1131,kOVxC6FyaxQdxkhsztnd7Q,4.0
1132,L2j8Ci1d30tDU4-kbeOr4g,4.0
1133,jShChcFSVXOIOhuXTNrRvg,4.0
1134,cJVqHvDLN9g3GE4VfxDbZQ,2.0
1135,vivFH2_uIcOyqel-cHmxLA,5.0
1136,28EP65ZNv6Gh5WZ-mE4bRg,4.0
1137,FIHv-S6cb76mLNWLKho88w,5.0
1138,8fgiuFMuN5yfoALzts-K7w,3.0
1139,56Vd6f-R6ibUCxsV2sDc1A,3.0
1140,fyS8H0BNDv5du_X7ttUEqQ,3.0
1141,yUPA1sL2HgMTT2aq4O3ENw,3.0
1142,a5QS6g30nM4q2XFGP6Po9g,4.0
1143,EeGadkcCPuqb4Czy90CRQA,5.0
1144,4b6saCX_1wl4cXZgmzMg8g,3.0
1145,ocv3RMJZFScAMHmudpqWpQ,2.0
1146,t0T6400Fc7FO89kqLURBBQ,4.0
1147,1Idc35tGsgkB3G2ntig0LA,5.0
1148,fnBKAsc0bP_HZaFC7AOBIA,5.0
1149,577C7HWJy8dnxWNVGVwYbQ,5.0
1150,ybnJoXphDsVeg299y5A3hQ,3.0
1151,DhOSuTlWNnlzoF0QxstVZg,3.0
1152,ln-8dqz9uu5TwjVg1vYESg,4.0
1153,6Hlvbs9Kerzrv0KdIZzMBQ,4.0
1154,ocv3RMJZFScAMHmudpqWpQ,2.0
1155,73DZUFYAXuycbJ_eEAox1Q,4.0
1156,ids5SmUZavQxuyhDztQ5dg,5.0
1157,zIsVQGLx23HslbbwUOQGCA,5.0
1158,sOzeK0dE0BYx4Mc8dmoenQ,5.0
1159,aSUmRlQxraEBVRnhpx9l9w,4.0
1160,-s04aRndwvhmTrsqWsoKfA,4.0
1161,Wxd-EKF2Z4RHZUmwQ6Eeew,3.0
1162,ataY9zKkPoi-fyIsKdPZLg,3.0
1163,Bm64uNe_NT2G_EyT3A8h3A,4.0
1164,MlKAJcxlTzrJtgwg3qtTPg,4.0
1165,vivFH2_uIcOyqel-cHmxLA,4.0
1166,xVndjy6wsAxGlOxPjBbZxw,3.0
1167,faI4ufIVH1m7EOFV9m2rVA,3.0
1168,hOgYVSjpYPlQCh-xGZXP8Q,4.0
1169,WJfNVm4mXXDt1Vakg13CpA,5.0
1170,YtdTM3_u-vPaaMDcklIikA,3.0
1171,6iaunnYnVj3HrCx92YdaFA,4.0
1172,0gwPT6J_pJg8exjm8C8B5A,4.0
1173,ybnJoXphDsVeg299y5A3hQ,3.0
1174,FJDHvlAOsyswzQWzRKRatQ,5.0
1175,2Sglga1mooQwZDjlwXZQLQ,4.0
1176,spKtx7FlbbAHFAJpu4R5zg,2.0
1177,rirW6EuHIUBY3NrKIrE0Kw,4.0
1178,7jyHe-7LcT6eWqipUhfJcQ,4.0
1179,SC2HZlY3V7XdwfZ4s4_z8A,4.0
1180,NnL6HUNY9ckb9mSbTGkjOg,3.0
1181,0qs6DAP97Q2xf47ADd4prA,1.0
1182,KuvzKejeCzG34wPfZ8GOtw,4.0
1183,o-t-i7nbT5N_cmkCXs5oDQ,3.0
1184,qrzo6epsAUau7pC-EWSPKA,4.0
1185,zlVdqkCO3TTqZn9bAbBUFg,1.0
1186,GBr5_6s2o7uI3FE1yDMiYw,5.0
1187,f8K7Sb35IvoklXpkbtsgew,5.0
1188,c4mkYDTjJc-_lOM32YaPPQ,3.0
1189,Iqfc_JtaStZwPG66WsBkLg,3.0
1190,QlFMn3xECbC-vxe_rGSlsg,1.0
1191,rBpfFXrGtUebN2GeoIEh8g,2.0
1192,gCqWkeiZDbLSckzL5E0Ucg,5.0
1193,8ciQzrRSDqCeS9EIYdpkvA,3.0
1194,sG4c4SRELgWQz29Khh60vA,4.0
1195,jVJLyWeGWft4Vl6lYq2xtg,5.0
1196,sBswn4u5KkmMyWVCV8mTrA,4.0
1197,1WfaAbWC06QDnb59vqnEZw,2.0
1198,ybkYMP-SjJB8Sn-bnbYluQ,4.0
1199,DhOSuTlWNnlzoF0QxstVZg,4.0
1200,OeUK8N5hk7cielIZLEq63Q,4.0
1201,73DZUFYAXuycbJ_eEAox1Q,3.0
1202,v8RLnGiWPFXuwnavp-NfSw,3.0
1203,8VEZe0pFjHdrbsta-ULgGQ,4.0
1204,L9N3kmIRwf0acuynQ-xxMA,2.0
1205,WDsr8RnPqbceR3s2yZYr3Q,2.0
1206,LNlJEpd0l3zkpbq2El7ljw,4.0
1207,vivFH2_uIcOyqel-cHmxLA,5.0
1208,UzFpw5-JFekJ9nF8hI9ZSw,1.0
1209,hqojrGeufv6qYpN00R-OsA,3.0
1210,-1J99GAWYAbK7sbZcVEgxQ,3.0
1211,aVvy8EtCuasMp7E-Nr3vVw,4.0
1212,ybnJoXphDsVeg299y5A3hQ,4.0
1213,Ji2Lh2ibzc827RRD7FgT-g,4.0
1214,Ai3NbwFPjtLVEBVcOdnurg,4.0
1215,OJK6V3Ewlrhq04TVwZwohQ,2.0
1216,pfHICN67xeftkMIJyrvsIQ,5.0
1217,Wxd-EKF2Z4RHZUmwQ6Eeew,3.0
1218,Cwez3jlrUypoY1aPbWElew,4.0
1219,29oUfyEL1by67UR-0Si2zg,3.0
1220,Xh_44mRc5CtjGUBLQaLWXA,2.0
1221,_ukkVPzsOoD5ndnZxuEwbw,5.0
1222,RIGOL8DnNLz-7prhDdP-EA,3.0
1223,xdO7Vvpk1PW7zBkPiXF7NQ,5.0
1224,BwJN8qcQpjyNzo2acSmRIA,5.0
1225,FHfjAReTovbu0chLv-WGrQ,5.0
1226,YTdE26NYZdIABe5ykRwJjA,5.0
1227,MlKAJcxlTzrJtgwg3qtTPg,1.0
1228,wpvhAD4GNtHhE4iUwiUGiQ,4.0
1229,_Qhzoro1aBBAfaVk_nkqVw,2.0
1230,Aga2sEL7yQSycmx3Txk_XA,3.0
1231,Kkfw0DU6JUIqgZF9WVuPhA,4.0
1232,CxQr1_z4bsEyfimZ7AyQTA,5.0
1233,o5dGr3SFJrPm5ulOgX4Nng,5.0
1234,71RVNcSPEs8rxyxQllMGeQ,3.0
1235,xIQ5W6a9W5R3JkZ_6tmA-g,3.0
1236,93XxSBeYPQ-S9QuNQIxmUA,4.0
1237,lhtScJ_Z2Oh3518hCt-_Zw,4.0
1238,MJi8cYsq4NC2qYx48R1XRw,4.0
1239,hQGDGOWk26jjIeQ-mAD7Xw,3.0
1240,ybkYMP-SjJB8Sn-bnbYluQ,5.0
1241,3okrWrDZxfMrF3_thV3Kmg,3.0
1242,a5QS6g30nM4q2XFGP6Po9g,4.0
1243,DhOSuTlWNnlzoF0QxstVZg,3.0
1244,GEu83t4SjJ5S7SdoGkZIDg,5.0
1245,73DZUFYAXuycbJ_eEAox1Q,3.0
1246,XeWIIUbGwxS6YKrbddBtFw,3.0
1247,TbjFvek74Qrg7qAuxZ9OPw,3.0
1248,S91kz40EtAo3AKUrDyEeDg,3.0
1249,xtbetsUKa4QSxPM-FdDFIQ,4.0
1250,6hm95cE2cZ8Cy3j9QTUGPg,1.0
1251,EJPBXvEdaodsPQuYBT6low,3.0
1252,lCkqOtZZ_Sz_WKThOjakMQ,4.0
1253,n2pcptllE-qv7J-9SXhzEw,4.0
1254,ln-8dqz9uu5TwjVg1vYESg,3.0
1255,TN1u5qxrFnL9EZdU9smqRw,3.0
1256,z14ezmDNQDqdE8MXcygyeA,3.0
1257,sG4c4SRELgWQz29Khh60vA,2.0
1258,wlPR1M-p7w0YtZwh5Ii-_g,5.0
1259,uDWenVY6zZ9i9BoL5bLgnQ,4.0
1260,iZSFq5tha83JnZUFy9OrXg,1.0
1261,OYokNKLHhf94kHhYW6cayw,1.0
1262,dA5sNv-AbKPTo8oN6LcUZw,1.0
1263,K91sl-GeZ79vYjVDVUX8Sw,5.0
1264,pois1eQIEqu2tJi36tzH4Q,3.0
1265,FHfjAReTovbu0chLv-WGrQ,4.0
1266,Wb5Gs_FpWDYjrhn0luPd3A,4.0
1267,DuM-D6Y8qV4-_4Qd009iXA,5.0
1268,PpocyUGwybNxlthex_eb8w,5.0
1269,0pg7oMFzn0xQDEppkzFvqg,5.0
1270,t4JFnlzfJFH_-1a8lWAbhg,5.0
1271,gzAjRk90EnJVIPwzce_FLQ,5.0
1272,Un138zBMZ-FviGziY9oLFg,5.0
1273,a0G4ZMN2jScFevRzzLafCw,5.0
1274,GX6YV2sORHR7tOma3mcYfw,5.0
1275,NzSu37JRoZJN7mZjitdaBA,4.0
1276,a8QNaErKMX1GTPfBPaH-bA,5.0
1277,-1J99GAWYAbK7sbZcVEgxQ,4.0
1278,Pp4doAlCjxOxemlkTc7ERQ,3.0
1279,FHfjAReTovbu0chLv-WGrQ,3.0
1280,qrzo6epsAUau7pC-EWSPKA,2.0
1281,FAArGkbd6l3t73uR-jfw_Q,2.0
1282,3NMjtNYhmRLHA4Tz5WSabg,2.0
1283,ln-8dqz9uu5TwjVg1vYESg,3.0
1284,JsYjoHfZb28NQ1vBqSHfgA,3.0
1285,WRUOLSe--E9BlaM1YnAtGQ,4.0
1286,_Qhzoro1aBBAfaVk_nkqVw,4.0
1287,KXWggMsjK6LLZhYXzc_W3Q,3.0
1288,h9GVLf7Crm4kNuLFBDnEIw,3.0
1289,CWDp3zD07g8gtp9a2yEz0Q,5.0
1290,urg4WkUTxeE_6n4SvJ8Zxg,5.0
1291,xVndjy6wsAxGlOxPjBbZxw,4.0
1292,esmmatPzOGnYIuj-2zZrsQ,4.0
1293,a8QNaErKMX1GTPfBPaH-bA,5.0
1294,C9ijJDnBaaWNQD5tLcNBFQ,3.0
1295,cJVqHvDLN9g3GE4VfxDbZQ,4.0
1296,FIHv-S6cb76mLNWLKho88w,5.0
1297,uNIyxmljF0IVuVEifJNQ6g,1.0
1298,BPnvrv4Q74gBjDz37Sq9vQ,4.0
1299,Wxd-EKF2Z4RHZUmwQ6Eeew,2.0
1300,DhOSuTlWNnlzoF0QxstVZg,3.0
1301,VZUHcHoSYtn8mKq31hAM-g,4.0
1302,kDmoRExh2U9AWDy4h3Ki0w,4.0
1303,93XxSBeYPQ-S9QuNQIxmUA,2.0
1304,0sZ1BLZEocy6fl5Gyfs5hQ,4.0
1305,eMAmkqtFhhqkzTWKcsARSw,2.0
1306,8ciQzrRSDqCeS9EIYdpkvA,4.0
1307,GEu83t4SjJ5S7SdoGkZIDg,4.0
1308,ybnJoXphDsVeg299y5A3hQ,3.0
1309,G1B194N1KX42mEoiJZmP3w,4.0
1310,vivFH2_uIcOyqel-cHmxLA,5.0
1311,thAVTXjNv-QFwWJzJQwJwQ,3.0
1312,hOPhxpCvB2bKjRoMG16OCw,4.0
1313,PjYaEnWRFB7uogiAeaXQQA,4.0
1314,6iaunnYnVj3HrCx92YdaFA,3.0
1315,P5bUL3Engv-2z6kKohB6qQ,4.0
1316,OIz8dTBZx9oXUfnPFYgVbQ,4.0
1317,-weKNThLr8N8ndNihgZJIg,4.0
1318,-Hxvjz-t5ttsuH6H1osA4A,3.0
1319,YtdTM3_u-vPaaMDcklIikA,3.0
1320,nr8-qkqTx6Yv7TlD2CjbJQ,5.0
1321,LTFb-ij3TDTo_pDZYmUPxQ,4.0
1322,n2pcptllE-qv7J-9SXhzEw,5.0
1323,xKNz2STKDVQwZi1v0IH9tA,4.0
1324,G39TMWUNe9Q6GGzqU5wvPg,5.0
1325,PuHAYMplojiiwXar-Xm5Yg,4.0
1326,2Sglga1mooQwZDjlwXZQLQ,5.0
1327,sjOgPPFHYsCxVnhHZVcN0w,3.0
1328,lT6e_jRDzuq32vCQHc-I-A,3.0
1329,Os7JboTDl2BniFTglNEd0A,3.0
1330,xGCFK5kHF9Y-PheaIvE6AA,3.0
1331,rirW6EuHIUBY3NrKIrE0Kw,4.0
1332,S2Pz30LWP85YgfcfiqnPFw,4.0
1333,sBswn4u5KkmMyWVCV8mTrA,4.0
1334,zJJqa7U26QsGC02OEgL5lw,4.0
1335,KuvzKejeCzG34wPfZ8GOtw,4.0
1336,k4OdaJT9o5-LtbPCe7nlkw,4.0
1337,N3SLh3dm_u610Ab3rBkx9Q,3.0
1338,73DZUFYAXuycbJ_eEAox1Q,3.0
1339,1fbqafPJJ-kxQgrJqt9wPQ,3.0
1340,XeWIIUbGwxS6YKrbddBtFw,3.0
1341,NnL6HUNY9ckb9mSbTGkjOg,4.0
1342,Uc1uGUGAEo41bogH5JROfQ,4.0
1343,cJVqHvDLN9g3GE4VfxDbZQ,4.0
1344,qpyRMq8MRvriezxCs7wSbg,4.0
1345,qOz2eZVj98hQPHXDK85biA,4.0
1346,CNdJaOdUjLIceVxhWcMNRA,5.0
1347,ln-8dqz9uu5TwjVg1vYESg,4.0
1348,7mRomkIqfNnCqM29FdxFGw,5.0
1349,gLke-4oih1t7urvoQAENcQ,4.0
1350,fLG79z2pfICqqGigZTp0UA,4.0
1351,FHfjAReTovbu0chLv-WGrQ,5.0
1352,GlzTbWIREAedA37YOVTd-A,4.0
1353,xVndjy6wsAxGlOxPjBbZxw,4.0
1354,YtdTM3_u-vPaaMDcklIikA,3.0
1355,ln-8dqz9uu5TwjVg1vYESg,3.0
1356,MPKhB5s2K8-o6hIYvmlCaw,3.0
1357,aIFbo8WaP6SCuOFnj_v9kA,1.0
1358,qyzsfn6RpDBFXyKaggeEpA,5.0
1359,MxnNT3MSGco7hQN6-pCNow,5.0
1360,uMJsK3x-981hUP2dZAVDag,4.0
1361,CRLA264qZO-IxB2gQOnJmg,5.0
1362,8Aq_UdlsrjhBwGWb_U-xRA,5.0
1363,n6UXH8UQwBXvtWXevPeuKw,4.0
1364,jPYo0tgCP9If38vn_0aeKA,4.0
1365,LkDhytbQIlajc0e_qO52ig,2.0
1366,aKw_lY7fmHKk7G-hoM1v0Q,5.0
1367,aSUmRlQxraEBVRnhpx9l9w,3.0
1368,a5QS6g30nM4q2XFGP6Po9g,4.0
1369,ZBBlQj92l65SyjC6YzEH_g,3.0
1370,mi6raRWQboj29_hGUo01jg,4.0
1371,iCYMf_sHRevmzWg8la-LVw,2.0
1372,-1J99GAWYAbK7sbZcVEgxQ,4.0
1373,lhtScJ_Z2Oh3518hCt-_Zw,3.0
1374,VZUHcHoSYtn8mKq31hAM-g,4.0
1375,9KCr3PIUnTa1rQ9k11_22A,4.0
1376,qTAtyjcRYOOuMK37CurYdQ,1.0
1377,hqojrGeufv6qYpN00R-OsA,3.0
1378,p6TYK6WmCgL2x8Mcy6ZaZA,2.0
1379,73DZUFYAXuycbJ_eEAox1Q,4.0
1380,C9ijJDnBaaWNQD5tLcNBFQ,4.0
1381,aoyXE_oQWiW8LEKzlXYk9A,3.0
1382,gLke-4oih1t7urvoQAENcQ,4.0
1383,ln-8dqz9uu5TwjVg1vYESg,4.0
1384,ybnJoXphDsVeg299y5A3hQ,4.0
1385,vivFH2_uIcOyqel-cHmxLA,4.0
1386,_k1SZqmthiRtPRj7z48iaA,4.0
1387,ocv3RMJZFScAMHmudpqWpQ,4.0
1388,Dhqza5iTOhA5oNuyHmGe8Q,3.0
1389,O59Ca9_1Jb6HW_rGqaxfFQ,4.0
1390,5MuX5fYZGW8q5Qb86yolqw,5.0
1391,m6VbqnZ0Pq-mhjtQvoY65w,5.0
1392,LNlJEpd0l3zkpbq2El7ljw,3.0
1393,-qn-gcolrpS4izQ57v5Tog,1.0
1394,qrzo6epsAUau7pC-EWSPKA,2.0
1395,UKRtIGJNvitchC75VKesmQ,4.0
1396,NU1mvbhW7OLJ4av7P9nDHw,4.0
1397,ZBBlQj92l65SyjC6YzEH_g,2.0
1398,aKAGlmoKsgnQ8Avh86-SOg,2.0
1399,LNlJEpd0l3zkpbq2El7ljw,3.0
1400,ocv3RMJZFScAMHmudpqWpQ,2.0
1401,FHfjAReTovbu0chLv-WGrQ,3.0
1402,bNMa0UClXjSWFCmGc3FLHw,3.0
1403,RdGgH2C655oklnPT3oZJ0A,3.0
1404,t9OAdJcdL3suwm0jsAzQEw,3.0
1405,yP2wt-lP3O863ze5mdS10A,2.0
1406,awrs3tozVLD-OQtZxp9HLw,5.0
1407,uMJsK3x-981hUP2dZAVDag,4.0
1408,6ZkjqYY0TN2x7GRNig5q_Q,4.0
1409,a0G4ZMN2jScFevRzzLafCw,5.0
1410,hQp0nRSrLobvX93a93YMew,5.0
1411,TXTg2Q1mnf_kbewJs2XhPA,4.0
1412,L9N3kmIRwf0acuynQ-xxMA,2.0
1413,C54Hm4nC9ZphqXj5XDGtTQ,5.0
1414,dCR28BHkwtCqf-Zt5I6zbQ,2.0
1415,-Hxvjz-t5ttsuH6H1osA4A,3.0
1416,x6-3UhVkK3Zln-ACku8hUQ,4.0
1417,m6VbqnZ0Pq-mhjtQvoY65w,2.0
1418,Iqfc_JtaStZwPG66WsBkLg,1.0
1419,-49fWJA2MU8ppRw8-rX6Sg,4.0
1420,uA1gdo3uovDISr-E69mhYA,3.0
1421,Wxd-EKF2Z4RHZUmwQ6Eeew,3.0
1422,pQ254dv_0oyi0VHU1KDkZQ,5.0
1423,2nN-2YH6Jznfy7lfSpGB9g,5.0
1424,7wyhi9k64Rtrv81IL6hYgw,5.0
1425,OLJAezsSfKUilWcYDnze_w,5.0
1426,p5McIA4bvxn5_R8DqHmI7Q,5.0
1427,zAtfaSQCaJYHyiuXM6zMlg,5.0
1428,Ad8QHsIUVfmTHPy4hl8BOw,5.0
1429,pixNhhD7MstDu0Q0F9QyzA,5.0
1430,gWkm64c7PRsBlqY011DIkA,5.0
1431,UGkmUKMCoBD_JtYOUsZMmg,5.0
1432,DS61Fwt1czcn-sOCIC60cA,5.0
1433,wGAgUIjTGhdUkhIX2zdMww,5.0
1434,EgjYy-5IbESflBnlaOVkJA,5.0
1435,T398DbPQqijoXgpHhVpYIg,5.0
1436,rdmt6-wOEv_wYKHFdgWaHw,5.0
1437,e6QRXwwzhebaLVX0JEztpg,5.0
1438,LkIPAVQaDzkUDBEQNqgrpw,5.0
1439,GRfeHNcB4uvuoHvqb8-9Xg,5.0
1440,m5_9COG5lgezByD9tDBkCQ,5.0
1441,57WX12z2rEMt6S0i_QxdFQ,5.0
1442,3XQQnxvYeNxaUIe4Ts1M8A,5.0
1443,I2i9aIHhFvdhUsHgP6AP_g,5.0
1444,jotP6mdocZYKsEGU4gA69Q,5.0
1445,6YwiVm8wAU4sf9IF8nH2iw,5.0
1446,Nn2YMGzi1daz4INlmAeNzQ,2.0
1447,_xiweXiABHZPZw__LcwGcA,5.0
1448,FFWtw73N2xBxbGMIdmFHug,5.0
1449,8HkcEOuoQMOGv05zHZGkCg,5.0
1450,RGcEO4cYuXFigUWNTIadOw,5.0
1451,DCqHjKyvX-3-kCjzYxBBig,5.0
1452,1UUqEV63CB6hR8j_UNjfXQ,5.0
1453,r2qmjMcvoPmrElnlrSzKrw,5.0
1454,Y4j2-X-y7BxSl1SknxoFwA,5.0
1455,ERt7s2Q5KbcnXtNa8NUMpg,5.0
1456,7_wnLnYddqcKkVoZ76aMKg,4.0
1457,i2RFGTStp9SAQUWyvwq-iA,5.0
1458,38mjxS3y1Zifn1yPTBDLpQ,5.0
1459,urYQWasWysIcbu9FWpaeIQ,5.0
1460,Ke8pIITKzatUhLjcwrqfkA,5.0
1461,0WaCdhr3aXb0G0niwTMGTg,5.0
1462,Z8Tqg07GIvLzYbfVpJArsg,5.0
1463,d5rZHGeFsA4hvKc_tP5hDQ,5.0
1464,CSXx5oez4TNYCdtdjb73dg,5.0
1465,aP523nJ5B4xnvqLrLs0gZA,5.0
1466,PZfMR-gPgBCzPJao1TZewg,5.0
1467,zCnflGhemlwd3sGZ8TrF7g,5.0
